category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
musculoskeletal,Behcet's syndrome,711.3,553.0,525231.0,16.550755600975556,5.56973458613178,49.18142987374706,4.4047586209924247e-07,553.0,525079.0,16.550637675249845,5.5696558772611695,49.181424040168736,4.4058037373995705e-07
musculoskeletal,Arthropathy associated with other disorders classified elsewhere,713.0,35.0,525279.0,0.6636380413734296,0.0255204643066707,17.2573447201289,0.8051856636721566,35.0,524822.0,0.6626876601571342,0.0254706875042237,17.24158151803767,0.8045490296037271
musculoskeletal,Rheumatoid arthritis and other inflammatory polyarthropathies,714.0,1710.0,525169.0,1.478184447847157,0.6525102778733496,3.3486511032111475,0.3489112011813673,1710.0,520709.0,1.4858829660343087,0.6559662587793051,3.3657953579190547,0.34249059993832903
musculoskeletal,Rheumatoid arthritis,714.1,6160.0,524755.0,8.26993433322627,5.802365070013745,11.786885701025463,1.5226085867819473e-31,6160.0,504336.0,8.532074423626115,5.985031596956395,12.163059257250112,2.139680765215845e-32
musculoskeletal,Juvenile rheumatoid arthritis,714.2,281.0,525216.0,0.8882499510789327,0.2965404438752269,2.6606420536812267,0.8323338204835177,281.0,524255.0,0.8888308207399015,0.2967909254452061,2.661874606550332,0.8332166032576379
musculoskeletal,Sacroiliitis NEC,715.1,502.0,525207.0,0.8366226249805918,0.2976756891346833,2.3513422230215424,0.7351122752827924,502.0,520982.0,0.8340242153706573,0.2966963794321123,2.344472127216508,0.7307173809294955
musculoskeletal,Unspecified monoarthritis,716.2,13.0,525282.0,0.7965440250654611,0.0123406258799712,51.41411708276839,0.9148026133727721,13.0,470853.0,0.8090492013166294,0.0123214796571565,53.12353940956247,0.9209408280597103
musculoskeletal,Arthropathy NOS,716.9,3900.0,524612.0,0.1219592548160928,0.0796253097133758,0.1868006528180328,3.948064429724415e-22,3900.0,436064.0,0.1299851150576678,0.0847255889981136,0.1994218079372846,9.331535791827035e-21
musculoskeletal,Polymyalgia Rheumatica,717.0,495.0,525220.0,23.874699727668244,8.82293170334219,64.60452219871559,4.1856957020852285e-10,495.0,523400.0,23.89286887828249,8.830334111391927,64.6486504398885,4.132801435792779e-10
musculoskeletal,Spondylosis and allied disorders,721.0,140.0,525269.0,1.502723318330316,0.185434684701452,12.177750754069116,0.7028224522933355,140.0,522480.0,1.5062758304600483,0.185839493022983,12.20874444135249,0.7012067482370088
musculoskeletal,Other allied disorders of spine,721.8,123.0,525266.0,8.118101310120627,1.3581893754103362,48.52310736230834,0.02170038006205571,123.0,519887.0,8.142416889127093,1.3617879748948278,48.6852241454566,0.021538628383369344
musculoskeletal,Postlaminectomy syndrome,722.8,1042.0,525133.0,0.1837865732939606,0.0777301348203257,0.4345483846286065,0.00011420619602986284,1042.0,522454.0,0.1831820637654609,0.0774708309631734,0.4331393902477234,0.00011084652490980173
musculoskeletal,Torticollis,723.1,1330.0,525195.0,0.1672523336697309,0.054728636555752,0.5111280835486293,0.0017041838851001845,1330.0,520796.0,0.1679095038211567,0.0549374917763859,0.5131941878275856,0.0017464895061028733
musculoskeletal,Enthesopathy,726.1,585.0,525152.0,0.2655526507472101,0.1098380276580904,0.6420199981957294,0.003242170272121879,585.0,480833.0,0.2611777129802067,0.1079516936775153,0.631891871574953,0.0028987508059742763
musculoskeletal,"Other disorders of synovium, tendon, and bursa",727.0,76.0,525275.0,6.230873975492474,0.5740773687467966,67.62815016244451,0.1326367635400163,76.0,510006.0,6.238413883170968,0.5738433188389747,67.81957112697681,0.13264340555553863
musculoskeletal,Synovitis and tenosynovitis,727.1,1349.0,525147.0,0.0508601857507813,0.0183749013468446,0.140776728308704,9.789613589860727e-09,1349.0,515722.0,0.0505996255615432,0.0182842317687768,0.1400289680937279,9.176247202595632e-09
musculoskeletal,Muscular calcification and ossification,728.1,< 10,525286.0,8.940615492713947,0.0024894111599484,32109.844558668,0.5999491366975956,< 10,525094.0,8.942926930573458,0.0024891974882511,32129.20728992215,0.5999214426060985
musculoskeletal,Laxity of ligament or hypermobility syndrome,728.2,17.0,525281.0,12.201698164186167,0.4486465213527014,331.8457427041135,0.13771224154783873,17.0,524731.0,12.192231626036769,0.4483026035955476,331.585207916931,0.13783328923955834
musculoskeletal,Fasciitis,728.7,682.0,525120.0,0.1489560585220443,0.0641463791972478,0.3458949304401991,9.435125988485485e-06,682.0,512852.0,0.1481042291745712,0.0637531581681289,0.344059232980233,8.958741556401559e-06
musculoskeletal,Contracture of palmar fascia [Dupuytren's disease],728.71,225.0,525240.0,0.2969973890328661,0.067229340545767,1.3120379937728452,0.10922917458260267,225.0,524049.0,0.296995619788181,0.0672446957093813,1.3117227647899083,0.10917154279689525
musculoskeletal,Other disorders of soft tissues,729.0,168.0,525271.0,0.6471329265649722,0.0600094194640865,6.978588168065363,0.7198268611471126,168.0,446522.0,0.7440854205511359,0.0683262864586445,8.103222665435991,0.8082928597011009
musculoskeletal,Panniculitis,729.3,42.0,525276.0,0.8429035523547307,0.051844055243568,13.704298308345953,0.9043894798895781,42.0,524473.0,0.843250851337223,0.0518582116510889,13.7118495922144,0.9046235649017317
musculoskeletal,Osteitis deformans [Paget's disease of bone],731.1,47.0,525276.0,0.5610959881621105,0.0314872808917115,9.99859940317958,0.6941579234210362,47.0,524961.0,0.5610108748511063,0.0314850167321907,9.99628503863604,0.6940736408097858
musculoskeletal,Osteochondropathies,732.0,10.0,525284.0,33.017615611193214,0.2872810426633407,3794.761152847985,0.14854611936129317,10.0,523384.0,33.032306528454825,0.2873311566297293,3797.4763592933054,0.14851762026844434
musculoskeletal,Juvenile osteochondrosis,732.1,217.0,525280.0,0.0004635486266225,8.352623207693862e-07,0.257257299773522,0.017261945667481952,217.0,523820.0,0.0004632807535093,8.356908936533615e-07,0.2568282820863376,0.01723429318085248
musculoskeletal,Other disorders of bone and cartilage,733.0,262.0,525268.0,0.6404361320694439,0.0716614614021598,5.723556724001006,0.6900670928510649,262.0,471157.0,0.6754441647391419,0.0753437950480643,6.055240771839482,0.7258590591290695
musculoskeletal,Aseptic necrosis of bone,733.4,1843.0,525191.0,1.055889141901093,0.415839759531412,2.681085332583278,0.9089319500119374,1843.0,521321.0,1.0612210612464874,0.4179413636320205,2.694612782631114,0.9005387229405242
musculoskeletal,Curvature of spine,737.0,133.0,525268.0,0.056125877168008,0.0036685291242785,0.8586858605076019,0.03850566405355609,133.0,521690.0,0.0558314126501627,0.0036471486087501,0.8546804566817497,0.03819404619970762
musculoskeletal,Kyphosis (acquired),737.1,62.0,525274.0,13.357140866341968,1.3890288102958568,128.44457278413216,0.024799636102806197,62.0,520820.0,13.347946678440335,1.3867621723806096,128.477459278134,0.02489828137374635
musculoskeletal,Kyphoscoliosis and scoliosis,737.3,4370.0,524481.0,0.9790120341091824,0.7094428232874836,1.3510103019848372,0.8972907945992833,4370.0,508305.0,0.9529407754997862,0.6902892108127163,1.3155299364174926,0.7695229273558969
musculoskeletal,Other acquired musculoskeletal deformity,738.0,925.0,525154.0,0.6580041325908207,0.2902259901405429,1.4918355116884308,0.3162592967170749,925.0,508180.0,0.6564465153433531,0.2893702724430051,1.489171724062658,0.31387123027192715
musculoskeletal,Osteoarthritis; localized,740.1,95.0,525263.0,0.3729607328508794,0.0488577295450827,2.8470358640041358,0.3415763062413232,95.0,496117.0,0.3713754132099445,0.0484568332425043,2.8462383591315543,0.3404399176660706
musculoskeletal,"Osteoarthrosis, localized, primary",740.11,916.0,525136.0,0.0722165809059448,0.027929258418566,0.1867301479898237,5.890773743039932e-08,916.0,455352.0,0.0717311862312275,0.0276150829458991,0.1863243752777908,6.303111857561043e-08
musculoskeletal,"Osteoarthrosis, localized, secondary",740.12,365.0,525243.0,0.0445572600978939,0.0070206149855358,0.2827885351242987,0.0009682307607570096,365.0,455362.0,0.0442648478573177,0.0069248353653712,0.2829492186384205,0.0009883091036716949
musculoskeletal,"Osteoarthrosis, generalized",740.2,28.0,525281.0,0.0117027048549299,4.2339888899277694e-05,3.234616445201309,0.12097372566352817,28.0,523439.0,0.0117154974972147,4.239227924295289e-05,3.237685825304168,0.12105554410912178
musculoskeletal,Osteoarthrosis NOS,740.9,29.0,525280.0,1.2037503033854349,0.03980164563139,36.40590156296809,0.9150994971735071,29.0,523958.0,1.2053734119098278,0.0398520131051989,36.45800924294076,0.9144870166058718
musculoskeletal,Symptoms and disorders of the joints,741.0,20.0,525273.0,0.249278643050366,0.0155264604931671,4.002189804197693,0.3266870076709909,20.0,500609.0,0.2554906266377096,0.0159334637644666,4.096752675039862,0.33511196833287016
musculoskeletal,Difficulty in walking,741.3,2945.0,524949.0,11.554535927689676,7.420491868082226,17.99170498097663,2.462873920976302e-27,2945.0,511473.0,11.85052414403375,7.605988792390036,18.46372987412697,8.492654302070944e-28
musculoskeletal,Articular cartilage disorder,742.8,97.0,525262.0,0.4200567362927479,0.0581790096172606,3.0328405874507443,0.38981662452385535,97.0,524191.0,0.4195762526389672,0.0581238818715772,3.0287762294941385,0.38914426004464864
musculoskeletal,Other derangement of joint,742.9,2662.0,524909.0,0.0907344074141727,0.0503984790223899,0.1633528004911344,1.2484446951251914e-15,2662.0,508305.0,0.0892374838490407,0.0495657776309327,0.1606618296802047,7.967949307698785e-16
musculoskeletal,Osteoporosis NOS,743.11,338.0,525265.0,2.8494477526363355,0.4607685760275474,17.621324277371816,0.2599859674999272,338.0,524935.0,2.8520427127922887,0.4611875473209939,17.637396505699883,0.25957228338499805
musculoskeletal,Osteopenia or other disorder of bone and cartilage,743.9,6111.0,524800.0,5.368574054057033,3.687289564672057,7.81646975871767,1.8203505610871947e-18,6111.0,471991.0,5.667471132310912,3.8908670506289234,8.255288247483447,1.5670795198143024e-19
neoplasms,Cancer of mouth,145.0,14873.0,524881.0,0.1244285580303203,0.071815983954518,0.2155852388419552,1.0726149501487964e-13,14873.0,523953.0,0.1245423573870673,0.0718883836985581,0.2157622412066986,1.0889288314883641e-13
neoplasms,Cancer of lip,145.1,10.0,525283.0,0.0013055511235349,4.756867441916729e-07,3.5831642503717216,0.10017074931485576,10.0,525182.0,0.0013061037826364,4.7587274722094674e-07,3.584796778087456,0.10019377642393493
neoplasms,Cancer of tongue,145.2,5957.0,525052.0,0.2459732454619147,0.1250543732725638,0.4838122482226001,4.8323787849524895e-05,5957.0,523996.0,0.2458875803800655,0.1250134187832014,0.4836336992752295,4.8089422308525755e-05
neoplasms,Cancer of major salivary glands,145.3,2436.0,525181.0,0.1131150354124978,0.0382428028916521,0.3345730508462187,8.188510307229959e-05,2436.0,524318.0,0.1131843908472614,0.0382692964695588,0.334751550545379,8.216497186104504e-05
neoplasms,Cancer of the gums,145.4,241.0,525267.0,0.0118240594039943,0.0005583024315924,0.2504169297461613,0.004387484313254882,241.0,524923.0,0.0118263561053964,0.0005584622070501,0.2504425491394046,0.004388020961163776
neoplasms,Cancer of the mouth floor,145.5,55.0,525277.0,0.2119955575132065,0.0078704511754321,5.710233810435618,0.3559404084848051,55.0,524986.0,0.2121246325632987,0.0078764865719635,5.712808538299454,0.35610612747452647
neoplasms,"Cancer of larynx, pharynx, nasal cavities",149.0,2173.0,525221.0,0.0064333615527378,0.0011123862270848,0.0372066282919626,1.74412977634697e-08,2173.0,523606.0,0.0064408281616099,0.0011139184883988,0.037241744202501,1.7502133935758093e-08
neoplasms,Cancer of oropharynx,149.1,15569.0,524810.0,0.153547257764274,0.0934002750287294,0.2524270978824881,1.4951102589396373e-13,15569.0,523721.0,0.1537104561842571,0.0935081379236112,0.2526721723372753,1.5271790228145458e-13
neoplasms,Cancer of nasopharynx,149.2,1245.0,525200.0,0.2993077992276368,0.1001711865085488,0.8943206305222903,0.030776037363345467,1245.0,524593.0,0.2993175156517874,0.1001804271692754,0.8942961984437899,0.030771404477829084
neoplasms,Cancer of hypopharynx,149.3,4158.0,525183.0,2.022427892080926,0.8598102757956279,4.757112928060794,0.10655843300367962,4158.0,524760.0,2.02211183139078,0.8597156620622266,4.756149549308333,0.10661721742086455
neoplasms,Cancer of larynx,149.4,18388.0,524739.0,0.3972596868141975,0.2599110432069754,0.6071895092277435,2.0002708862630574e-05,18388.0,523629.0,0.3977860085550342,0.2602569215391236,0.6079903952846801,2.0552468426798953e-05
neoplasms,Cancer of of nasal cavities,149.9,3344.0,525203.0,0.0986126662269688,0.0286039885474375,0.3399685999826318,0.00024395191594455234,3344.0,524841.0,0.0985720959254434,0.0285924971766914,0.3398254456436804,0.00024330368326706345
neoplasms,Cancer of esophagus,150.0,58460.0,523934.0,0.1560678973115592,0.1161925129674126,0.2096278662815616,5.577374380696855e-35,58460.0,522437.0,0.1563524131124098,0.1164050544431011,0.2100087251625567,6.460480778465454e-35
neoplasms,Cancer of stomach,151.0,36881.0,524125.0,0.5432807369954995,0.4092279857056359,0.7212457835243993,2.4400381202513427e-05,36881.0,521899.0,0.542722885081873,0.4088136937324524,0.7204947742879636,2.3619976489335055e-05
neoplasms,Colorectal cancer,153.0,< 10,525285.0,0.875071912550246,0.0012556779320043,609.8306202705995,0.9681308259637947,< 10,524912.0,0.8733540988415908,0.0012526196903849,608.9217563943906,0.9676641584775434
neoplasms,Colon cancer,153.2,155092.0,520761.0,0.416085310856423,0.3591783834519692,0.4820083665576087,1.5090039768340553e-31,155092.0,511274.0,0.4163163711088843,0.3593980495256107,0.482248918941113,1.561982252502445e-31
neoplasms,"Malignant neoplasm of rectum, rectosigmoid junction, and anus",153.3,114502.0,522085.0,0.1140354059715859,0.0935925185932952,0.1389435182486477,6.461145546251896e-103,114502.0,517326.0,0.1142473583594817,0.0937728743705529,0.1391922662042088,8.189679889129304e-103
neoplasms,Cancer of liver and intrahepatic bile duct,155.0,50037.0,523826.0,1.0156627949430268,0.7989725096677485,1.291121910390206,0.898991932603529,50037.0,521197.0,1.018209999617395,0.8010227418893391,1.2942848549786647,0.882793861496525
neoplasms,"Malignant neoplasm of liver, primary",155.1,45327.0,523297.0,3.393159485948841,2.8069147315419016,4.101845762432534,1.5421112741882352e-36,45327.0,520078.0,3.414727875147005,2.824754995966931,4.127921351747027,6.7019300255274155e-37
neoplasms,Pancreatic cancer,157.0,252588.0,518303.0,0.3598930445836593,0.31919107520021,0.4057851663253852,1.5717976027121414e-62,252588.0,513859.0,0.3601539301673739,0.3194380989955183,0.4060594331824691,1.7098181352267072e-62
neoplasms,Neoplasm of unspecified nature of digestive system,158.0,191.0,525259.0,0.9870570882603228,0.1763131254711269,5.525860272067466,0.9881728723015419,191.0,521825.0,0.9874945327037176,0.1764853557877509,5.525361850942956,0.988571565402467
neoplasms,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,159.0,190.0,525275.0,3.90855633670263,0.344168661723918,44.3875760235047,0.2715133341369227,190.0,524525.0,3.906373813994727,0.3440272665404886,44.35624108552391,0.27168065235023175
neoplasms,"Malignant neoplasm of small intestine, including duodenum",159.2,1946.0,525181.0,0.238101821203478,0.0865602156236595,0.6549484292749067,0.005440949453490609,1946.0,524044.0,0.2381188321062878,0.0865797579394034,0.654894164099498,0.005436167575266488
neoplasms,Malignant neoplasm of gallbladder and extrahepatic bile ducts,159.3,25324.0,524367.0,0.9214891372580916,0.6794822404867884,1.2496901015048272,0.5988791745011566,25324.0,522385.0,0.9215805367138068,0.6795729986392162,1.2497710876541244,0.5992813650394901
neoplasms,Malignant neoplasm of retroperitoneum and peritoneum,159.4,11095.0,524902.0,0.1283972439191501,0.0729863004263089,0.2258759815162679,1.0615228000102577e-12,11095.0,522449.0,0.1281990280951223,0.0728900539896563,0.2254764526154176,1.0001143507491455e-12
neoplasms,Cancer of intrathoracic organs,164.0,2533.0,525203.0,0.1809898885939099,0.0563569098247322,0.581247976070902,0.00408627625168418,2533.0,505981.0,0.1804885701329648,0.0563254311622043,0.5783555185726034,0.00395720029089204
